check_name,path,status,details
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,25
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,9
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,lines=9; bytes=273
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,273
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_priority_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,99
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,lines=3; bytes=215
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,215
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_reuse_stats.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,42
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,lines=11; bytes=1015
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,1015
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_shard_manifest.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,26
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,9
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,lines=9; bytes=220
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,220
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pair_type_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,63
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,6
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,lines=6; bytes=608
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,608
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.csv,PASS,
JSON readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,1
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,1518
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_class_weights.json,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,24
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,16
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,lines=16; bytes=483
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,483
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/pointwise_label_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,25
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,92
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,lines=92; bytes=6242
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,6242
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/sanity_check_exp09_setup.csv,PASS,
CSV readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,
LF line endings,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,219
not collapsed-line file,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,2
not large one-line md/csv,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,lines=2; bytes=383
file size below 20MB,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,383
not checkpoint/weight artifact,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,
no API key string,thesis_exp/outputs/exp09_pairwise_ordinal/tables/toy_pairwise_loss_scale.csv,PASS,
no tracked checkpoint/weights,.,PASS,
